"N° Bon","Référence élément distribué","Libellé type de flux","Date de création","Date de 1ère prise","Date de remise","Nb de colis contenus","Gare de départ","Gare de destination","Délai de distribution","Délai de livraison","Statut","Autre identifiant","A l'attention de","Informations","Date clôture","Date dernière position","Gare dernière position","SPEEDUP","SITECREATION","SITEDEPOSE","TOURNEE","NBUM"
"63041","LC*00061928","SPEED UP","18/01/2017 12:33:07","18/01/2017 14:04:16","18/01/2017 17:37:25","1","MAT12ZGD1 /                                     R7 - SORTIES USINE","MAE05CGA2 /                                     N4 - LOCAL QN - ARRIVEE","213","304","Remis","","MR LARTOT ANTHJONY","","18/01/2017 12:33:22","18/01/2017 17:37:25","MAE05CGA2 /                                     N4 - LOCAL QN - ARRIVEE","10659","2","1","",""
"63045","LC*00061932","SPEED UP","18/01/2017 12:34:34","18/01/2017 12:42:39","18/01/2017 13:06:14","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAR15IGA1 /                                     W11 - MPP EC 175 - ARRIVEE","24","32","Remis","","","","18/01/2017 12:34:49","18/01/2017 13:06:14","MAR15IGA1 /                                     W11 - MPP EC 175 - ARRIVEE","10622","2","1","",""
"63052","LC*00061939","SPEED UP","18/01/2017 12:39:02","18/01/2017 12:40:54","18/01/2017 12:42:19","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","2","3","Remis","","","","18/01/2017 12:39:06","18/01/2017 12:42:19","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10619","2","1","",""
"63082","LC*00061969","SPEED UP","18/01/2017 12:55:25","18/01/2017 14:12:52","18/01/2017 14:21:31","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAR15IGA1 /                                     W11 - MPP EC 175 - ARRIVEE","9","86","Remis","","","","18/01/2017 12:55:37","18/01/2017 14:21:31","MAR15IGA1 /                                     W11 - MPP EC 175 - ARRIVEE","10619","2","1","",""
"63095","LC*00061982","SPEED UP","18/01/2017 13:07:27","18/01/2017 15:37:21","18/01/2017 15:37:26","1","MAR11MGD1 /                                     R7 - 5 GH - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","0","150","Remis","","","","18/01/2017 13:07:32","18/01/2017 15:37:26","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10688","2","1","",""
"63106","LC*00061993","SPEED UP","18/01/2017 13:10:20","18/01/2017 16:18:47","18/01/2017 17:43:53","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAC06MGA1 /                                     N6 - SAS 519 - ARRIVEE","85","271","Remis","10640","","","18/01/2017 13:12:28","18/01/2017 17:43:53","MAC06MGA1 /                                     N6 - SAS 519 - ARRIVEE","10640","2","1","",""
"63119","LC*00062006","SPEED UP","18/01/2017 13:16:41","18/01/2017 14:01:25","18/01/2017 16:02:59","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","121","166","Remis","","","","18/01/2017 13:16:52","18/01/2017 16:02:59","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","10597","2","2","",""
"63121","LC*00062008","SPEED UP","18/01/2017 13:20:37","18/01/2017 14:57:10","18/01/2017 15:06:05","1","MAS10ZGD2 /                                     R7 - BRAS 5 AU - DEPART","MAT11ZGAM /                                     R7 - EXPEDITIONS - MONOCOLIS - ARRIVEE","9","106","Remis","","","","18/01/2017 13:20:49","18/01/2017 15:06:05","MAT11ZGAM /                                     R7 - EXPEDITIONS - MONOCOLIS - ARRIVEE","10682","2","1","",""
"63128","LC*00062015","SPEED UP","18/01/2017 13:24:53","18/01/2017 14:57:08","18/01/2017 15:06:01","1","MAS10ZGD2 /                                     R7 - BRAS 5 AU - DEPART","MAT11ZGAM /                                     R7 - EXPEDITIONS - MONOCOLIS - ARRIVEE","9","101","Remis","","","","18/01/2017 13:25:05","18/01/2017 15:06:01","MAT11ZGAM /                                     R7 - EXPEDITIONS - MONOCOLIS - ARRIVEE","10684","2","1","",""
"63196","LC*00062082","SPEED UP","18/01/2017 14:40:00","18/01/2017 16:18:41","18/01/2017 20:16:37","2","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","FLI04MGA1 /                                     FLORIDES - MAGASINS MACS - ARRIVEE","238","336","Remis","10639","","","18/01/2017 14:40:45","18/01/2017 20:16:37","FLI04MGA1 /                                     FLORIDES - MAGASINS MACS - ARRIVEE","10639","2","1","",""
"63220","LC*00062106","SPEED UP","18/01/2017 14:56:03","18/01/2017 16:44:46","19/01/2017 12:51:29","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","1207","1315","Remis","","COLONGES JM","","18/01/2017 14:56:09","19/01/2017 12:51:29","MAE15CTA1 /                                     I4 - ARRIVEE - NH90","10605","3","1","",""
"63263","LC*00062149","SPEED UP","18/01/2017 15:12:14","18/01/2017 16:18:39","18/01/2017 16:18:53","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGA7 /                                     R7 - MPC [3] PDQ HL & ... - ARRIVEE","0","66","Remis","10637","","","18/01/2017 15:12:37","18/01/2017 16:18:53","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10637","2","1","",""
"63276","LC*00062162","SPEED UP","18/01/2017 15:21:56","18/01/2017 15:44:35","18/01/2017 15:45:59","2","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGA3 /                                     R7 - MPC [1] SUPER PUMA - ARRIVEE","1","23","Remis","10563","","","18/01/2017 15:22:38","18/01/2017 15:45:59","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10563","2","1","",""
"63325","LC*00062211","SPEED UP","18/01/2017 15:40:25","18/01/2017 15:59:41","18/01/2017 16:06:37","1","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAR15IGA1 /                                     W11 - MPP EC 175 - ARRIVEE","7","26","Remis","","","","18/01/2017 15:40:34","18/01/2017 16:06:37","MAR15IGA1 /                                     W11 - MPP EC 175 - ARRIVEE","10688","2","1","",""
"63331","LC*00062217","SPEED UP","18/01/2017 15:42:10","18/01/2017 16:18:46","18/01/2017 17:43:51","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAC06MGA1 /                                     N6 - SAS 519 - ARRIVEE","85","120","Remis","10650","","","18/01/2017 15:43:17","18/01/2017 17:43:51","MAC06MGA1 /                                     N6 - SAS 519 - ARRIVEE","10650","2","1","",""
"63352","LC*00062238","SPEED UP","18/01/2017 15:51:26","18/01/2017 15:59:13","18/01/2017 16:11:59","2","MAT11ZGDZ /                                     R7 - MPC CENTRALE - DEPART","MAI15CGA1 /                                     G1 -SUPER PUMA - ARRIVEE","12","20","Remis","","","","18/01/2017 15:51:43","18/01/2017 16:11:59","MAI15CGA1 /                                     G1 -SUPER PUMA - ARRIVEE","10563","2","1","",""
"63363","LC*00062249","SPEED UP","18/01/2017 15:58:25","18/01/2017 16:18:43","18/01/2017 17:59:57","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAI15CGA1 /                                     G1 -SUPER PUMA - ARRIVEE","101","121","Remis","10672","","","18/01/2017 15:58:34","18/01/2017 17:59:57","MAI15CGA1 /                                     G1 -SUPER PUMA - ARRIVEE","10672","2","1","",""
"63381","LC*00062267","SPEED UP","18/01/2017 16:07:37","18/01/2017 17:11:00","19/01/2017 10:17:14","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","1026","1090","Remis","","","","18/01/2017 16:07:47","19/01/2017 10:17:14","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","10682","2","2","",""
"63384","LC*00062270","SPEED UP","18/01/2017 16:10:50","18/01/2017 17:11:04","19/01/2017 10:17:12","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","1026","1087","Remis","","","","18/01/2017 16:10:56","19/01/2017 10:17:12","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","10684","2","2","",""
"63405","LC*00062291","SPEED UP","18/01/2017 16:22:37","18/01/2017 17:12:02","18/01/2017 17:13:37","1","MAS10ZGD2 /                                     R7 - BRAS 5 AU - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","1","51","Remis","","","","18/01/2017 16:22:48","18/01/2017 17:13:37","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10730","2","1","",""
"63410","LC*00062296","SPEED UP","18/01/2017 16:25:33","18/01/2017 17:12:07","18/01/2017 17:13:34","1","MAS10ZGD2 /                                     R7 - BRAS 5 AU - DEPART","MAT11ZGA8 /                                     R7 - MPC [6] EC 175 - ARRIVEE","1","48","Remis","","","","18/01/2017 16:25:40","18/01/2017 17:13:34","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10728","2","1","",""
"63442","LC*00062328","SPEED UP","18/01/2017 16:44:28","","","0","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAB12CTA1 /                                     A4 - POUTRE QUEUE","0","0","Créé","10660","","","","","/","10660","2","1","",""
"63448","LC*00062334","SPEED UP","18/01/2017 16:45:17","19/01/2017 09:21:08","19/01/2017 09:39:55","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAB12CTA1 /                                     A4 - POUTRE QUEUE","18","1014","Remis","10660","Mr PETIT Frederic","","18/01/2017 16:45:51","19/01/2017 09:39:55","MAB12CTA1 /                                     A4 - POUTRE QUEUE","10660","2","1","",""
"63449","LC*00062335","SPEED UP","18/01/2017 16:45:48","18/01/2017 17:09:23","19/01/2017 10:35:58","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","1046","1069","Remis","","","","18/01/2017 16:46:29","19/01/2017 10:35:58","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","10713","2","1","",""
"63458","LC*00062344","SPEED UP","18/01/2017 16:50:10","19/01/2017 09:47:11","19/01/2017 12:12:48","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","145","1162","Remis","10731","","","18/01/2017 16:50:19","19/01/2017 12:12:48","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","10731","2","1","",""
"63461","LC*00062347","SPEED UP","18/01/2017 16:53:23","18/01/2017 17:09:34","18/01/2017 17:13:58","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGAB /                                     R7 - MPC [6] AIRFRAME EC175 - ARRIVEE","4","20","Remis","","","","18/01/2017 16:53:44","18/01/2017 17:13:58","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10727","2","1","",""
"63462","LC*00062348","SPEED UP","18/01/2017 16:53:58","18/01/2017 17:44:45","18/01/2017 17:47:52","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGAB /                                     R7 - MPC [6] AIRFRAME EC175 - ARRIVEE","3","53","Remis","10733","","","18/01/2017 16:54:06","18/01/2017 17:47:52","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10733","2","1","",""
"63465","LC*00062351","SPEED UP","18/01/2017 16:57:24","18/01/2017 17:10:34","19/01/2017 10:17:11","1","MAT11ZGDL /                                     R7 - EXPEDITIONS - DEPART","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","1027","1040","Remis","","","","18/01/2017 16:57:31","19/01/2017 10:17:11","FLI08ZGA9 /                                     EXPEDITIONS - SHIPPING - ARRIVEE","10734","2","2","",""
"63485","LC*00062371","SPEED UP","18/01/2017 17:14:00","18/01/2017 17:44:37","18/01/2017 17:47:55","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGAB /                                     R7 - MPC [6] AIRFRAME EC175 - ARRIVEE","3","33","Remis","","","","18/01/2017 17:14:21","18/01/2017 17:47:55","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10725","2","1","",""
"63507","LC*00062393","SPEED UP","18/01/2017 17:39:20","19/01/2017 10:10:50","19/01/2017 12:14:51","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","124","1115","Remis","","","","18/01/2017 17:39:38","19/01/2017 12:14:51","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","10725","2","1","",""
"63512","LC*00062398","SPEED UP","18/01/2017 17:42:26","19/01/2017 10:10:58","19/01/2017 12:14:47","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","124","1112","Remis","","","","18/01/2017 17:42:48","19/01/2017 12:14:47","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","10721","2","1","",""
"63513","LC*00062399","SPEED UP","18/01/2017 17:45:45","19/01/2017 10:07:03","19/01/2017 10:08:27","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGAB /                                     R7 - MPC [6] AIRFRAME EC175 - ARRIVEE","1","983","Remis","","","","18/01/2017 17:45:59","19/01/2017 10:08:27","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10716","2","1","",""
"63514","LC*00062400","SPEED UP","18/01/2017 17:46:20","19/01/2017 09:21:26","19/01/2017 10:36:06","1","MAS11MGD3 /                                     R7 - 5 21 - 5HV - DEPART","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","75","1010","Remis","","","","18/01/2017 17:46:29","19/01/2017 10:36:06","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","10751","2","1","",""
"63515","LC*00062401","SPEED UP","18/01/2017 17:48:27","19/01/2017 10:10:39","19/01/2017 12:14:48","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","124","1106","Remis","","","","18/01/2017 17:48:41","19/01/2017 12:14:48","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","10729","2","1","",""
"63517","LC*00062403","SPEED UP","18/01/2017 17:51:20","19/01/2017 10:06:42","19/01/2017 10:08:31","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAT11ZGAB /                                     R7 - MPC [6] AIRFRAME EC175 - ARRIVEE","2","977","Remis","","","","18/01/2017 17:51:49","19/01/2017 10:08:31","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10715","2","1","",""
"63523","LC*00062409","SPEED UP","18/01/2017 17:55:11","19/01/2017 10:10:30","19/01/2017 12:14:32","1","MAR09ZGD5 /                                     R7 - RECEPTION - DEPART","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","124","1099","Remis","","","","18/01/2017 17:55:44","19/01/2017 12:14:32","MAH18MGA3 /                                     JM57 - PROTOTYPE SHOP - ARRIVEE","10736","2","1","",""
"63529","LC*00062415","SPEED UP","18/01/2017 18:14:04","19/01/2017 10:06:25","19/01/2017 10:08:37","1","MAS10ZGD1 /                                     R7 - LITIGES - DEPART","MAT11ZGAB /                                     R7 - MPC [6] AIRFRAME EC175 - ARRIVEE","2","954","Remis","","","","18/01/2017 18:14:38","19/01/2017 10:08:37","MAT11ZGAZ /                                     R7 - MPC CENTRALE - ARRIVEE","10735","2","1","",""
"63558","LC*00062442","SPEED UP","19/01/2017 07:21:49","19/01/2017 10:24:50","19/01/2017 12:21:25","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAK15PGA1 /                                     E2 - PISTE NH 90 - ARRIVEE","117","299","Remis","","POUR M.CIANNARELLA","","19/01/2017 07:22:06","19/01/2017 12:21:25","MAK15PGA1 /                                     E2 - PISTE NH 90 - ARRIVEE","10706","3","1","",""
"63559","LC*00062443","SPEED UP","19/01/2017 07:31:48","19/01/2017 10:24:51","19/01/2017 11:54:20","1","FLI04MGD2 /                                     Florides - MACS Cellule 1 - Départ","MAG15IGA1 /                                     G1 - MPP DAUPHIN - ARRIVEE","90","262","Remis","","POUR M.MARTINI","","19/01/2017 07:32:14","19/01/2017 11:54:20","MAG15IGA1 /                                     G1 - MPP DAUPHIN - ARRIVEE","10709","3","1","",""
